key,role,objective,secured,wins,matches
32,4,riftDouble,False,158725,6026
32,4,eliteDouble,True,360718,4959
32,4,eliteDouble,False,128201,6306
32,4,dragon1,True,651231,10519
32,4,dragon1,False,327597,11367
32,4,baron1,True,583571,7312
32,4,baron1,False,119075,7419
32,4,blood1,True,466367,8709
32,4,blood1,False,513228,13248
32,4,tower1,True,614880,8749
32,4,tower1,False,364552,13175
32,4,inhibitor1,True,758293,8354
32,4,inhibitor1,False,103100,10695
32,4,dragonSoul,True,248288,2742
32,4,dragonSoul,False,27898,2754
32,4,airSoul,True,53799,583
32,4,airSoul,False,5098,590
32,4,waterSoul,True,45700,514
32,4,waterSoul,False,6399,535
32,4,fireSoul,True,48803,537
32,4,fireSoul,False,4199,519
32,4,earthSoul,True,48199,533
32,4,earthSoul,False,6200,521
32,4,hextechSoul,True,51802,575
32,4,hextechSoul,False,6002,589
32,1,blue,True,30535995,560911
32,1,blue,False,28968168,558046
32,1,rift1,True,34677535,545330
32,1,rift1,False,24495264,567020
32,1,rift2,True,30291564,438246
32,1,rift2,False,15484414,422379
32,1,riftDouble,True,19317400,264477
32,1,riftDouble,False,8762841,267486
32,1,eliteDouble,True,22702688,290613
32,1,eliteDouble,False,7677824,285103
32,1,dragon1,True,39736572,574062
32,1,dragon1,False,19601829,541487
32,1,baron1,True,35230738,425955
32,1,baron1,False,7086964,357386
32,1,blood1,True,35086436,569585
32,1,blood1,False,24031337,542101
32,1,tower1,True,40247676,541400
32,1,tower1,False,19082187,574073
32,1,inhibitor1,True,47554902,519215
32,1,inhibitor1,False,5438305,478303
32,1,dragonSoul,True,16846591,183975
32,1,dragonSoul,False,1645747,154821
32,1,airSoul,True,3460657,37360
32,1,airSoul,False,300081,31455
32,1,waterSoul,True,3300104,36237
32,1,waterSoul,False,351693,30582
32,1,fireSoul,True,3282754,35936
32,1,fireSoul,False,324069,30090
32,1,earthSoul,True,3415604,37110
32,1,earthSoul,False,328338,31330
32,1,hextechSoul,True,3386759,37332
32,1,hextechSoul,False,341554,31364
32,5,blue,True,78605,1831
32,5,blue,False,75903,1910
32,5,rift1,True,91900,1681
32,5,rift1,False,61397,2015
32,5,rift2,True,77900,1276
32,5,rift2,False,41307,1579
32,5,riftDouble,True,51199,780
32,5,riftDouble,False,22004,1014
32,5,eliteDouble,True,57699,816
32,5,eliteDouble,False,22102,1159
32,5,dragon1,True,97599,1659
32,5,dragon1,False,55705,2036
32,5,baron1,True,86297,1095
32,5,baron1,False,22003,1203
32,5,blood1,True,96700,1924
32,5,blood1,False,56598,1786
32,5,tower1,True,101495,1475
32,5,tower1,False,52196,2245
32,5,inhibitor1,True,119099,1322
32,5,inhibitor1,False,17309,1919
32,5,dragonSoul,True,41000,460
32,5,dragonSoul,False,4798,469
32,5,airSoul,True,8800,96
32,5,airSoul,False,800,108
32,5,waterSoul,True,8000,90
32,5,waterSoul,False,700,90
32,5,fireSoul,True,8900,97
32,5,fireSoul,False,1400,89
32,5,earthSoul,True,7700,85
32,5,earthSoul,False,900,86
32,5,hextechSoul,True,7600,92
32,5,hextechSoul,False,1000,96
32,3,blue,True,62001,1858
32,3,blue,False,56698,1895
32,3,rift1,True,70802,1520
32,3,rift1,False,47502,2114
32,3,rift2,True,59002,1089
32,3,rift2,False,32300,1520
32,3,riftDouble,True,37203,634
32,3,riftDouble,False,17003,992
32,3,eliteDouble,True,42099,637
32,3,eliteDouble,False,18103,1383
32,3,dragon1,True,71703,1335
32,3,dragon1,False,46790,2329
32,3,baron1,True,68199,919
32,3,baron1,False,16897,1131
32,3,blood1,True,67704,1612
32,3,blood1,False,50407,2126
32,3,tower1,True,65196,1037
32,3,tower1,False,53006,2669
32,3,inhibitor1,True,92096,1050
32,3,inhibitor1,False,15100,2077
32,3,dragonSoul,True,32299,368
32,3,dragonSoul,False,4900,528
32,3,airSoul,True,5600,60
32,3,airSoul,False,700,100
32,3,waterSoul,True,7200,82
32,3,waterSoul,False,1500,106
32,3,fireSoul,True,6500,75
32,3,fireSoul,False,1100,126
32,3,earthSoul,True,6800,77
32,3,earthSoul,False,500,97
32,3,hextechSoul,True,6200,74
32,3,hextechSoul,False,1100,99
32,2,blue,True,37189181,697210
32,2,blue,False,35968854,700874
32,2,rift1,True,44179911,703838
32,2,rift1,False,28536186,685966
32,2,rift2,True,39285958,565917
32,2,rift2,False,18637519,540845
32,2,riftDouble,True,25738216,351327
32,2,riftDouble,False,10093530,332352
32,2,eliteDouble,True,28830601,370907
32,2,eliteDouble,False,8629909,339894
32,2,dragon1,True,49009930,718410
32,2,dragon1,False,23831386,673774
32,2,baron1,True,43090186,518160
32,2,baron1,False,8725271,454678
32,2,blood1,True,46517601,775035
32,2,blood1,False,26405345,618537
32,2,tower1,True,50691937,689030
32,2,tower1,False,22192430,704298
32,2,inhibitor1,True,57272325,624630
32,2,inhibitor1,False,5965897,586041
32,2,dragonSoul,True,17279643,189449
32,2,dragonSoul,False,1601161,157285
32,2,airSoul,True,3534608,38328
32,2,airSoul,False,297494,32023
32,2,waterSoul,True,3364194,37116
32,2,waterSoul,False,342690,31182
32,2,fireSoul,True,3354892,36871
32,2,fireSoul,False,314751,30588
32,2,earthSoul,True,3538559,38677
32,2,earthSoul,False,314065,31788
32,2,hextechSoul,True,3487281,38457
32,2,hextechSoul,False,332575,31704
34,4,blue,True,543817,10758
34,4,blue,False,526868,10770
34,4,rift1,True,604848,9811
34,4,rift1,False,458915,11580
34,4,rift2,True,536069,7811
34,4,rift2,False,283397,8627
34,4,riftDouble,True,334186,4566
34,4,riftDouble,False,168187,5709
34,4,eliteDouble,True,393702,5129
34,4,eliteDouble,False,144083,6113
34,4,dragon1,True,712956,10600
34,4,dragon1,False,353150,10803
34,4,baron1,True,581292,7108
34,4,baron1,False,136006,7510
34,4,blood1,True,671449,11466
34,4,blood1,False,395232,9963
34,4,tower1,True,739593,10295
34,4,tower1,False,327845,11155
34,4,inhibitor1,True,845169,9307
34,4,inhibitor1,False,86525,9446
34,4,dragonSoul,True,253600,2805
34,4,dragonSoul,False,28106,3075
34,4,airSoul,True,49098,543
34,4,airSoul,False,4101,630
34,4,waterSoul,True,48300,527
34,4,waterSoul,False,6202,578
34,4,fireSoul,True,52000,573
34,4,fireSoul,False,5402,634
34,4,earthSoul,True,53599,597
34,4,earthSoul,False,6398,614
34,4,hextechSoul,True,50601,565
34,4,hextechSoul,False,5998,619
34,1,blue,True,11897,603
34,1,blue,False,11203,512
34,1,rift1,True,9501,206
34,1,rift1,False,13198,884
34,1,rift2,True,6801,169
34,1,rift2,False,7900,500
34,1,riftDouble,True,2900,50
34,1,riftDouble,False,5899,451
34,1,eliteDouble,True,5000,67
34,1,eliteDouble,False,8399,758
34,1,dragon1,True,10000,178
34,1,dragon1,False,13100,911
34,1,baron1,True,9799,134
34,1,baron1,False,4102,347
34,1,blood1,True,14098,452
34,1,blood1,False,8903,658
34,1,tower1,True,13401,262
34,1,tower1,False,9599,842
34,1,inhibitor1,True,15399,185
34,1,inhibitor1,False,4403,767
34,1,dragonSoul,True,3700,42
34,1,dragonSoul,False,1799,221
34,1,airSoul,True,800,9
34,1,airSoul,False,100,50
34,1,waterSoul,True,700,9
34,1,waterSoul,False,500,42
34,1,fireSoul,True,700,7
34,1,fireSoul,False,500,43
34,1,earthSoul,True,700,8
34,1,earthSoul,False,200,44
34,1,hextechSoul,True,800,9
34,1,hextechSoul,False,500,42
34,5,blue,True,12674224,240726
34,5,blue,False,12419161,244809
34,5,rift1,True,14820041,238648
34,5,rift1,False,10127301,244149
34,5,rift2,True,13202773,191845
34,5,rift2,False,6666395,193397
34,5,riftDouble,True,8521715,117379
34,5,riftDouble,False,3709339,120983
34,5,eliteDouble,True,9250813,118509
34,5,eliteDouble,False,3319632,127580
34,5,dragon1,True,16148341,235639
34,5,dragon1,False,8850512,248122
34,5,baron1,True,14585422,176793
34,5,baron1,False,3081107,169013
34,5,blood1,True,15774584,263129
34,5,blood1,False,9212750,220348
34,5,tower1,True,17582391,243895
34,5,tower1,False,7428849,240105
34,5,inhibitor1,True,20078801,220525
34,5,inhibitor1,False,1979789,206228
34,5,dragonSoul,True,5981313,65888
34,5,dragonSoul,False,661828,72252
34,5,airSoul,True,1250600,13592
34,5,airSoul,False,109010,14593
34,5,waterSoul,True,1175974,13010
34,5,waterSoul,False,141137,14142
34,5,fireSoul,True,1133526,12539
34,5,fireSoul,False,133406,14117
34,5,earthSoul,True,1231645,13496
34,5,earthSoul,False,140444,14768
34,5,hextechSoul,True,1189807,13251
34,5,hextechSoul,False,137980,14632
34,3,blue,True,217222,4865
34,3,blue,False,222991,4888
34,3,rift1,True,264212,4591
34,3,rift1,False,172889,5079
34,3,rift2,True,220883,3473
34,3,rift2,False,114199,3923
34,3,riftDouble,True,146211,2147
34,3,riftDouble,False,62095,2515
34,3,eliteDouble,True,161590,2138
34,3,eliteDouble,False,62206,2995
34,3,dragon1,True,273891,4204
34,3,dragon1,False,163881,5470
34,3,baron1,True,235707,2915
34,3,baron1,False,59491,3384
34,3,blood1,True,263498,4811
34,3,blood1,False,174484,4893
34,3,tower1,True,307988,4487
34,3,tower1,False,130777,5229
34,3,inhibitor1,True,352094,3953
34,3,inhibitor1,False,37120,4594
34,3,dragonSoul,True,112201,1274
34,3,dragonSoul,False,15594,1561
34,3,airSoul,True,23799,263
34,3,airSoul,False,2701,333
34,3,waterSoul,True,21399,244
34,3,waterSoul,False,3899,308
34,3,fireSoul,True,23001,262
34,3,fireSoul,False,3299,316
34,3,earthSoul,True,21400,246
34,3,earthSoul,False,2901,296
34,3,hextechSoul,True,22600,259
34,3,hextechSoul,False,2800,308
34,2,blue,True,2237841,45961
34,2,blue,False,2110254,45265
34,2,rift1,True,2641098,44909
34,2,rift1,False,1678969,45736
34,2,rift2,True,2270498,34920
34,2,rift2,False,1095959,35560
34,2,riftDouble,True,1497793,21704
34,2,riftDouble,False,592856,22246
34,2,eliteDouble,True,1678038,22264
34,2,eliteDouble,False,542999,24874
34,2,dragon1,True,2830498,43161
34,2,dragon1,False,1495781,47606
34,2,baron1,True,2351638,28858
34,2,baron1,False,532047,31802
34,2,blood1,True,2714570,48054
34,2,blood1,False,1615045,42760
34,2,tower1,True,3164068,45876
34,2,tower1,False,1166805,45033
34,2,inhibitor1,True,3457334,38539
34,2,inhibitor1,False,341205,40814
34,2,dragonSoul,True,1086756,12106
34,2,dragonSoul,False,120842,13858
34,2,airSoul,True,226790,2487
34,2,airSoul,False,21296,2847
34,2,waterSoul,True,216810,2441
34,2,waterSoul,False,26105,2672
34,2,fireSoul,True,204905,2279
34,2,fireSoul,False,21299,2759
34,2,earthSoul,True,221293,2461
34,2,earthSoul,False,26290,2785
34,2,hextechSoul,True,216909,2438
34,2,hextechSoul,False,25910,2795
1,4,blue,True,297870,6377
1,4,blue,False,287111,6403
1,4,rift1,True,329493,5509
1,4,rift1,False,251886,7164
1,4,rift2,True,273982,4219
1,4,rift2,False,170784,5332
1,4,riftDouble,True,173295,2437
1,4,riftDouble,False,95192,3544
1,4,eliteDouble,True,213497,2847
1,4,eliteDouble,False,84316,4042
1,4,dragon1,True,383785,5952
1,4,dragon1,False,199808,6748
1,4,baron1,True,323201,3941
1,4,baron1,False,78792,4392
1,4,blood1,True,339193,6116
1,4,blood1,False,244270,6618
1,4,tower1,True,377494,5251
1,4,tower1,False,205279,7481
1,4,inhibitor1,True,462683,5108
1,4,inhibitor1,False,58394,6089
1,4,dragonSoul,True,160594,1782
1,4,dragonSoul,False,17692,1968
1,4,airSoul,True,32901,354
1,4,airSoul,False,4200,397
1,4,waterSoul,True,32699,360
1,4,waterSoul,False,3702,386
1,4,fireSoul,True,30400,338
1,4,fireSoul,False,3800,377
1,4,earthSoul,True,31901,365
1,4,earthSoul,False,2799,428
1,4,hextechSoul,True,32700,365
1,4,hextechSoul,False,3200,380
1,1,blue,True,12099,380
1,1,blue,False,10398,411
1,1,rift1,True,9600,178
1,1,rift1,False,12698,607
1,1,rift2,True,6900,149
1,1,rift2,False,8500,357
1,1,riftDouble,True,3500,58
1,1,riftDouble,False,6799,318
1,1,eliteDouble,True,4500,54
1,1,eliteDouble,False,8302,509
1,1,dragon1,True,9000,148
1,1,dragon1,False,13500,635
1,1,baron1,True,10400,142
1,1,baron1,False,4300,310
1,1,blood1,True,11200,290
1,1,blood1,False,9801,455
1,1,tower1,True,14499,253
1,1,tower1,False,8001,537
1,1,inhibitor1,True,18401,216
1,1,inhibitor1,False,2602,480
1,1,dragonSoul,True,3400,38
1,1,dragonSoul,False,1599,168
1,1,airSoul,True,800,8
1,1,airSoul,False,400,41
1,1,waterSoul,True,600,8
1,1,waterSoul,False,200,30
1,1,fireSoul,True,700,7
1,1,fireSoul,False,400,35
1,1,earthSoul,True,500,6
1,1,earthSoul,False,300,26
1,1,hextechSoul,True,800,9
1,1,hextechSoul,False,300,36
1,5,blue,True,9746992,188822
1,5,blue,False,9389036,190023
1,5,rift1,True,11021008,180023
1,5,rift1,False,8026273,196626
1,5,rift2,True,9553335,140387
1,5,rift2,False,5395184,153403
1,5,riftDouble,True,6084878,84477
1,5,riftDouble,False,3020660,96785
1,5,eliteDouble,True,6782473,87947
1,5,eliteDouble,False,2791528,106425
1,5,dragon1,True,12077268,178473
1,5,dragon1,False,7010960,199175
1,5,baron1,True,10879544,129812
1,5,baron1,False,2542765,129337
1,5,blood1,True,11017954,184772
1,5,blood1,False,8015916,191998
1,5,tower1,True,12255357,166513
1,5,tower1,False,6825510,211120
1,5,inhibitor1,True,15331510,167265
1,5,inhibitor1,False,1829683,169887
1,5,dragonSoul,True,5121267,55672
1,5,dragonSoul,False,610262,57790
1,5,airSoul,True,1057096,11301
1,5,airSoul,False,117342,11805
1,5,waterSoul,True,1012245,11064
1,5,waterSoul,False,134274,11293
1,5,fireSoul,True,985015,10723
1,5,fireSoul,False,116752,11237
1,5,earthSoul,True,1028629,11221
1,5,earthSoul,False,119082,11767
1,5,hextechSoul,True,1038465,11363
1,5,hextechSoul,False,122958,11688
1,3,blue,True,164893,3795
1,3,blue,False,162102,3834
1,3,rift1,True,197610,3500
1,3,rift1,False,127895,4032
1,3,rift2,True,157198,2496
1,3,rift2,False,90194,3072
1,3,riftDouble,True,106592,1557
1,3,riftDouble,False,47100,1979
1,3,eliteDouble,True,117400,1608
1,3,eliteDouble,False,47894,2414
1,3,dragon1,True,198398,3215
1,3,dragon1,False,127398,4354
1,3,baron1,True,172594,2168
1,3,baron1,False,41809,2554
1,3,blood1,True,178109,3341
1,3,blood1,False,146804,4238
1,3,tower1,True,213512,3048
1,3,tower1,False,111996,4549
1,3,inhibitor1,True,256787,2857
1,3,inhibitor1,False,31889,3819
1,3,dragonSoul,True,85997,960
1,3,dragonSoul,False,11199,1228
1,3,airSoul,True,17600,190
1,3,airSoul,False,1900,256
1,3,waterSoul,True,16800,197
1,3,waterSoul,False,2900,250
1,3,fireSoul,True,15801,175
1,3,fireSoul,False,1299,246
1,3,earthSoul,True,20500,227
1,3,earthSoul,False,2801,229
1,3,hextechSoul,True,15299,171
1,3,hextechSoul,False,2300,247
1,2,blue,True,1872626,52914
1,2,blue,False,1682809,48468
1,2,rift1,True,2156472,45476
1,2,rift1,False,1375686,54721
1,2,rift2,True,1780266,31565
1,2,rift2,False,927890,41967
1,2,riftDouble,True,1195182,19456
1,2,riftDouble,False,500160,26661
1,2,eliteDouble,True,1283500,18875
1,2,eliteDouble,False,511138,35945
1,2,dragon1,True,2160421,37638
1,2,dragon1,False,1377498,63159
1,2,baron1,True,1883277,23848
1,2,baron1,False,446961,30953
1,2,blood1,True,1946790,42796
1,2,blood1,False,1580790,57651
1,2,tower1,True,2295913,34988
1,2,tower1,False,1244760,66000
1,2,inhibitor1,True,2767417,31295
1,2,inhibitor1,False,377865,54213
1,2,dragonSoul,True,874654,9901
1,2,dragonSoul,False,129272,14876
1,2,airSoul,True,181792,2041
1,2,airSoul,False,23800,3028
1,2,waterSoul,True,170102,1957
1,2,waterSoul,False,29104,2928
1,2,fireSoul,True,172991,1932
1,2,fireSoul,False,22093,2888
1,2,earthSoul,True,175400,1973
1,2,earthSoul,False,26298,2935
1,2,hextechSoul,True,174405,1998
1,2,hextechSoul,False,27904,3097
523,4,blue,True,191696,4111
523,4,blue,False,179210,4002
523,4,rift1,True,216090,3736
523,4,rift1,False,152210,4318
523,4,rift2,True,185810,2906
523,4,rift2,False,101113,3325
523,4,riftDouble,True,117307,1733
523,4,riftDouble,False,54300,2142
523,4,eliteDouble,True,143497,1979
523,4,eliteDouble,False,46397,2236
523,4,dragon1,True,251115,4064
523,4,dragon1,False,118088,4003
523,4,baron1,True,195995,2442
523,4,baron1,False,48299,2813
523,4,blood1,True,213509,3959
523,4,blood1,False,155200,4108
523,4,tower1,True,270613,4094
523,4,tower1,False,99097,3991
523,4,inhibitor1,True,299792,3350
523,4,inhibitor1,False,33183,3854
523,4,dragonSoul,True,88900,1000
523,4,dragonSoul,False,8898,1115
523,4,airSoul,True,19099,202
523,4,airSoul,False,1999,236
523,4,waterSoul,True,16600,192
523,4,waterSoul,False,1800,232
523,4,fireSoul,True,16000,187
523,4,fireSoul,False,1699,229
523,4,earthSoul,True,18599,208
523,4,earthSoul,False,1600,199
523,4,hextechSoul,True,18600,211
523,4,hextechSoul,False,1800,219
523,1,blue,True,5000,171
523,1,blue,False,4801,184
523,1,rift1,True,4900,114
523,1,rift1,False,4800,236
523,1,rift2,True,3900,85
523,1,rift2,False,2499,154
523,1,riftDouble,True,2100,42
523,1,riftDouble,False,1600,123
523,1,eliteDouble,True,2500,42
523,1,eliteDouble,False,2300,183
523,1,dragon1,True,5000,92
523,1,dragon1,False,4701,257
523,1,baron1,True,5300,68
523,1,baron1,False,1900,128
523,1,blood1,True,4800,139
523,1,blood1,False,4400,201
523,1,tower1,True,6200,120
523,1,tower1,False,3500,233
523,1,inhibitor1,True,7300,82
523,1,inhibitor1,False,1501,222
523,1,dragonSoul,True,1600,19
523,1,dragonSoul,False,400,62
523,1,airSoul,True,200,2
523,1,airSoul,False,100,13
523,1,waterSoul,True,200,3
523,1,waterSoul,False,100,9
523,1,fireSoul,True,800,9
523,1,fireSoul,False,100,13
523,1,earthSoul,True,100,2
523,1,earthSoul,False,0,11
523,1,hextechSoul,True,300,3
523,1,hextechSoul,False,100,16
523,5,blue,True,239108,5342
523,5,blue,False,231318,5204
523,5,rift1,True,294819,5185
523,5,rift1,False,173676,5295
523,5,rift2,True,237198,3819
523,5,rift2,False,122101,4247
523,5,riftDouble,True,158393,2384
523,5,riftDouble,False,60796,2597
523,5,eliteDouble,True,189805,2609
523,5,eliteDouble,False,54488,2886
523,5,dragon1,True,310322,5006
523,5,dragon1,False,157986,5478
523,5,baron1,True,250592,3101
523,5,baron1,False,61387,3698
523,5,blood1,True,269482,5055
523,5,blood1,False,197719,5414
523,5,tower1,True,352575,5382
523,5,tower1,False,116502,5130
523,5,inhibitor1,True,383494,4348
523,5,inhibitor1,False,43306,5065
523,5,dragonSoul,True,112906,1258
523,5,dragonSoul,False,15101,1622
523,5,airSoul,True,21201,226
523,5,airSoul,False,2601,340
523,5,waterSoul,True,22899,256
523,5,waterSoul,False,4700,331
523,5,fireSoul,True,20601,229
523,5,fireSoul,False,2601,290
523,5,earthSoul,True,24601,283
523,5,earthSoul,False,2701,320
523,5,hextechSoul,True,23599,264
523,5,hextechSoul,False,2500,341
523,3,blue,True,20956489,457166
523,3,blue,False,20432267,455163
523,3,rift1,True,25078877,447278
523,3,rift1,False,16082195,459754
523,3,rift2,True,22015614,346648
523,3,rift2,False,10864634,375160
523,3,riftDouble,True,14541343,215045
523,3,riftDouble,False,5799754,231158
523,3,eliteDouble,True,16072499,220564
523,3,eliteDouble,False,4976411,244301
523,3,dragon1,True,27319909,436490
523,3,dragon1,False,13897947,472077
523,3,baron1,True,23655146,290997
523,3,baron1,False,5317097,332111
523,3,blood1,True,23181250,422245
523,3,blood1,False,18020324,485985
523,3,tower1,True,29845919,446929
523,3,tower1,False,11413241,462449
523,3,inhibitor1,True,32849192,364101
523,3,inhibitor1,False,3675374,432397
523,3,dragonSoul,True,10066224,111229
523,3,dragonSoul,False,1141571,126280
523,3,airSoul,True,2101626,22814
523,3,airSoul,False,210781,25705
523,3,waterSoul,True,1967103,22075
523,3,waterSoul,False,242711,24919
523,3,fireSoul,True,1937879,21265
523,3,fireSoul,False,223080,24677
523,3,earthSoul,True,2059381,22738
523,3,earthSoul,False,223220,25540
523,3,hextechSoul,True,2000278,22337
523,3,hextechSoul,False,241416,25439
523,2,blue,True,38502,1555
523,2,blue,False,37804,1538
523,2,rift1,True,45005,1232
523,2,rift1,False,31008,1743
523,2,rift2,True,37102,768
523,2,rift2,False,21594,1277
523,2,riftDouble,True,23701,462
523,2,riftDouble,False,11503,817
523,2,eliteDouble,True,25198,449
523,2,eliteDouble,False,12702,1186
523,2,dragon1,True,43795,967
523,2,dragon1,False,32198,2043
523,2,baron1,True,39501,531
523,2,baron1,False,10502,953
523,2,blood1,True,40002,1042
523,2,blood1,False,35801,2033
523,2,tower1,True,47704,894
523,2,tower1,False,28496,2125
523,2,inhibitor1,True,59399,694
523,2,inhibitor1,False,9295,1731
523,2,dragonSoul,True,19901,231
523,2,dragonSoul,False,3202,451
523,2,airSoul,True,4300,45
523,2,airSoul,False,700,96
523,2,waterSoul,True,4300,49
523,2,waterSoul,False,900,109
523,2,fireSoul,True,3700,47
523,2,fireSoul,False,200,61
523,2,earthSoul,True,4300,47
523,2,earthSoul,False,600,89
